,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
88,32150.0,31380.2,48000.0,32250.0,84700.0,86700.0,29200.0,25520.0,44300.0,37300.0,27150.0,119400.0,104122.0,78626.0,87800.0,49000.0,91600.0,10100.0,154500.0,33773.6,27500.0,48000.0,23370.4,75096.0,79366.0,91467.0,114000.0,85000.0,33333.7,26800.0
89,33900.0,32448.6,49900.0,33250.0,86800.0,89000.0,30800.0,26720.0,47300.0,36900.0,27900.0,123000.0,109511.0,79008.0,89900.0,49350.0,92000.0,10300.0,155000.0,36102.8,28100.0,49500.0,24444.5,77574.0,81116.0,91556.0,114500.0,85900.0,33667.0,26700.0
90,33800.0,32211.2,49500.0,32850.0,86600.0,87400.0,30200.0,25760.0,46750.0,36650.0,28000.0,122000.0,108713.0,78702.0,88400.0,50000.0,91200.0,10250.0,156800.0,35280.7,27850.0,50300.0,24518.5,76645.0,82181.0,92445.0,114000.0,85300.0,33500.4,27400.0
91,34100.0,32448.6,50800.0,33500.0,89400.0,89400.0,31500.0,25920.0,47200.0,39200.0,28350.0,122900.0,109910.0,80076.0,90100.0,50900.0,93100.0,10350.0,156300.0,35760.3,28000.0,51100.0,25074.1,77651.0,84464.0,94400.0,114000.0,86800.0,33778.1,28200.0
92,33000.0,31815.5,50400.0,32500.0,90500.0,88000.0,31000.0,25880.0,45800.0,38400.0,27750.0,119000.0,107582.0,78626.0,88600.0,50200.0,91000.0,10500.0,153600.0,34664.2,28700.0,49500.0,24444.5,75096.0,81877.0,92445.0,113400.0,87600.0,32500.4,27000.0
93,32700.0,31657.2,50600.0,32150.0,93700.0,88300.0,32500.0,26000.0,45600.0,39150.0,27200.0,121100.0,106650.0,82061.0,90500.0,49900.0,90700.0,10500.0,153500.0,34801.2,28700.0,49000.0,24370.4,74322.0,83399.0,92622.0,114000.0,88900.0,31500.3,26750.0
94,33150.0,31815.5,50500.0,32500.0,93200.0,89000.0,32800.0,26000.0,46200.0,39250.0,27400.0,125500.0,105120.0,81298.0,89800.0,50300.0,90100.0,10800.0,154500.0,35623.3,29100.0,49750.0,25259.3,73548.0,82029.0,92711.0,114900.0,87500.0,31667.0,27650.0
95,33150.0,32052.9,50200.0,32900.0,92000.0,89100.0,32650.0,26320.0,46700.0,38750.0,27600.0,124500.0,104521.0,79466.0,90900.0,50500.0,90100.0,10600.0,154500.0,35897.3,28900.0,49700.0,25333.3,75096.0,81040.0,93511.0,114400.0,86900.0,31278.1,27200.0
96,34150.0,32448.6,50400.0,33900.0,93400.0,89500.0,33150.0,26720.0,47100.0,39800.0,28400.0,127700.0,108314.0,79389.0,90900.0,51000.0,93000.0,10650.0,157000.0,36993.4,29300.0,50600.0,25703.7,75793.0,82105.0,93422.0,114400.0,86800.0,32055.9,27350.0
97,36150.0,32527.7,51100.0,34400.0,94000.0,89600.0,33700.0,26960.0,47300.0,40700.0,28900.0,134000.0,109178.0,79389.0,92500.0,51300.0,95800.0,10700.0,159000.0,37404.4,29900.0,51100.0,25925.9,75871.0,82409.0,95289.0,113000.0,86100.0,33889.3,27650.0
98,35550.0,33675.3,52300.0,33750.0,95600.0,93500.0,33500.0,27360.0,47250.0,40300.0,28800.0,136200.0,113037.0,79847.0,93600.0,51500.0,95600.0,10750.0,155100.0,37678.5,29300.0,50800.0,25518.5,75096.0,82257.0,95556.0,115500.0,86500.0,33555.9,27500.0
99,35800.0,34308.5,52700.0,34100.0,95800.0,93000.0,33700.0,27920.0,47250.0,40950.0,29300.0,137800.0,113037.0,80534.0,93900.0,51200.0,96500.0,10800.0,155300.0,38706.0,29800.0,51800.0,25592.6,76490.0,84388.0,101778.0,116000.0,87100.0,33778.1,28300.0
100,35500.0,34031.5,53800.0,34000.0,95600.0,94000.0,33450.0,28040.0,47500.0,40600.0,29700.0,136000.0,113104.0,82061.0,93800.0,52300.0,96500.0,10850.0,157300.0,38911.6,30650.0,52000.0,26000.0,76258.0,84083.0,101333.0,116200.0,87100.0,33611.5,27900.0
101,36000.0,33991.9,53600.0,34200.0,96600.0,93800.0,34850.0,28400.0,48800.0,41000.0,30000.0,135000.0,115100.0,82443.0,93800.0,52400.0,95800.0,10800.0,155700.0,39391.1,31050.0,52500.0,26592.6,76955.0,84997.0,101333.0,116500.0,86600.0,34333.7,27950.0
102,35550.0,33952.3,53800.0,34150.0,96600.0,92400.0,34200.0,28000.0,48400.0,41400.0,29650.0,134500.0,114102.0,82061.0,93500.0,52900.0,96200.0,11000.0,155200.0,38637.5,30300.0,51800.0,26296.3,75948.0,86671.0,100711.0,117400.0,87200.0,33667.0,27950.0
103,36500.0,34150.2,53900.0,34550.0,97500.0,93000.0,35200.0,28400.0,49700.0,42350.0,29900.0,141000.0,115632.0,80916.0,93600.0,52900.0,96500.0,11150.0,155100.0,40624.2,30700.0,52500.0,26592.6,76103.0,89334.0,100533.0,119500.0,87700.0,33889.3,28600.0
104,36500.0,34268.9,53400.0,34650.0,97800.0,96000.0,35000.0,28440.0,49400.0,41900.0,29650.0,138500.0,115699.0,79847.0,92900.0,53800.0,95800.0,11250.0,154100.0,40692.7,30600.0,52300.0,26666.7,76645.0,89029.0,100445.0,118700.0,89400.0,33611.5,28350.0
105,36000.0,34110.6,54200.0,34300.0,96100.0,95500.0,34100.0,28360.0,48950.0,40050.0,29700.0,136600.0,116430.0,79313.0,92900.0,53400.0,95400.0,11450.0,154200.0,39528.1,30400.0,52300.0,27407.4,77806.0,88269.0,98667.0,118700.0,90900.0,34000.4,28000.0
106,35300.0,33873.2,55300.0,34400.0,93800.0,94500.0,34300.0,28040.0,48400.0,40400.0,29500.0,134000.0,113104.0,79084.0,92500.0,53000.0,94500.0,11350.0,153100.0,39528.1,29600.0,52000.0,26963.0,77342.0,89029.0,98756.0,118700.0,90500.0,34389.3,28000.0
107,35350.0,33675.3,54400.0,34300.0,95000.0,93000.0,34800.0,27800.0,48650.0,41800.0,29600.0,133500.0,113769.0,79008.0,91600.0,52900.0,94500.0,11300.0,151800.0,40418.7,29700.0,52200.0,26963.0,77109.0,91312.0,98578.0,118000.0,89900.0,35333.7,28000.0
108,35700.0,34268.9,54200.0,35100.0,94600.0,94200.0,37200.0,28600.0,49450.0,41700.0,31000.0,133500.0,113170.0,79237.0,91700.0,52100.0,94500.0,11450.0,151600.0,42542.4,30300.0,54000.0,27481.5,77884.0,88269.0,98311.0,117300.0,89500.0,36444.8,28500.0
109,35600.0,33991.9,53600.0,34600.0,93800.0,92400.0,37500.0,28600.0,50400.0,41200.0,31200.0,132500.0,113037.0,78779.0,91200.0,51600.0,95500.0,11350.0,145500.0,41994.3,30150.0,53300.0,27666.7,78193.0,84464.0,98900.0,117300.0,89300.0,36167.1,28050.0
110,35550.0,33754.5,54700.0,34500.0,94000.0,92600.0,37550.0,28480.0,50400.0,41500.0,31100.0,134500.0,114767.0,78626.0,89000.0,51600.0,94700.0,11400.0,146000.0,41240.8,29950.0,52800.0,27592.6,78193.0,83703.0,97900.0,118000.0,90000.0,35555.9,27800.0
111,35300.0,33635.8,55000.0,34300.0,94500.0,90900.0,38800.0,28800.0,50900.0,41550.0,31100.0,136300.0,114767.0,80076.0,88300.0,51500.0,94000.0,11350.0,148000.0,42953.4,29950.0,53000.0,27185.2,79587.0,84464.0,104000.0,120000.0,90300.0,35889.3,27950.0
112,33600.0,32052.9,53400.0,32700.0,92800.0,87500.0,36350.0,27600.0,49000.0,39400.0,29900.0,133800.0,109112.0,79160.0,85100.0,49600.0,91500.0,10900.0,143000.0,42816.4,28300.0,50500.0,25925.9,77496.0,82257.0,97700.0,119800.0,87800.0,34722.6,27050.0
113,32000.0,31103.2,52000.0,32700.0,91000.0,85800.0,34200.0,26880.0,47500.0,38000.0,28600.0,127000.0,105187.0,80076.0,82200.0,48500.0,88500.0,10550.0,140000.0,43433.0,27000.0,48750.0,25037.0,75329.0,81572.0,96200.0,120300.0,86000.0,33667.0,26050.0
114,32300.0,31182.3,52600.0,32750.0,91900.0,86000.0,34000.0,26960.0,47750.0,38000.0,28550.0,128500.0,106783.0,80534.0,86000.0,48800.0,88300.0,10550.0,142400.0,41925.8,27250.0,49000.0,25222.2,75096.0,81648.0,95400.0,122800.0,86300.0,33889.3,26150.0
115,32450.0,31221.9,52700.0,32150.0,91900.0,87300.0,35200.0,27040.0,48400.0,38400.0,28600.0,135000.0,107449.0,80534.0,86800.0,49550.0,89000.0,11250.0,147200.0,42473.9,27350.0,49150.0,25851.9,75484.0,81420.0,94600.0,127000.0,86900.0,34111.5,26300.0
116,31950.0,30549.2,52600.0,31200.0,91400.0,86300.0,35500.0,26850.0,47700.0,38150.0,28100.0,134000.0,107781.0,79160.0,83500.0,48700.0,86200.0,11350.0,147600.0,41857.3,27100.0,48300.0,25259.3,74942.0,81116.0,93100.0,125800.0,87000.0,33778.1,26450.0
117,31750.0,30628.3,53400.0,31150.0,92000.0,87000.0,37400.0,26500.0,47600.0,39150.0,28000.0,135900.0,109445.0,79237.0,85000.0,49500.0,85800.0,11900.0,148500.0,41925.8,27300.0,48050.0,25185.2,75716.0,81344.0,94800.0,126800.0,87000.0,34000.4,26800.0
118,32150.0,31221.9,55000.0,32300.0,92200.0,87500.0,37600.0,26700.0,48700.0,39500.0,28400.0,132600.0,110600.0,79389.0,85500.0,49550.0,86400.0,11950.0,147200.0,42747.9,27900.0,49200.0,25666.7,76877.0,81344.0,94100.0,126900.0,87400.0,34222.6,27200.0
119,32000.0,30826.2,57000.0,31800.0,92400.0,89400.0,38750.0,25950.0,49300.0,39750.0,27900.0,135000.0,111000.0,79695.0,87900.0,49700.0,86000.0,11850.0,150000.0,42336.9,27350.0,48500.0,25259.3,76955.0,80964.0,94100.0,126500.0,87400.0,34222.6,27300.0
120,32000.0,30865.7,56800.0,32050.0,92400.0,88600.0,40100.0,25650.0,49200.0,39300.0,27900.0,133300.0,110200.0,79924.0,85700.0,50800.0,85300.0,12450.0,148700.0,41925.8,27200.0,48300.0,25333.3,76955.0,81420.0,94100.0,125500.0,88100.0,34167.0,27900.0
121,32050.0,30944.9,56400.0,32050.0,94900.0,90400.0,39300.0,26350.0,51200.0,40950.0,28300.0,131100.0,111000.0,80000.0,86000.0,51100.0,86500.0,12400.0,149200.0,41103.8,27550.0,48950.0,25777.8,77419.0,82485.0,95000.0,125700.0,88300.0,33944.8,28100.0
122,32500.0,31419.7,55300.0,32650.0,93500.0,88700.0,38850.0,26700.0,50700.0,40600.0,28600.0,129800.0,110300.0,80000.0,83000.0,50400.0,86200.0,12050.0,148700.0,41377.8,27900.0,49650.0,26963.0,77419.0,83399.0,93900.0,124600.0,86300.0,35278.2,27200.0
123,32150.0,31340.6,54200.0,32150.0,93100.0,87800.0,39000.0,26750.0,51300.0,40000.0,28300.0,128000.0,111400.0,79389.0,84200.0,49300.0,86200.0,11900.0,149900.0,44250.0,27300.0,48800.0,26740.8,77187.0,82105.0,92000.0,124600.0,85400.0,34444.8,27100.0
124,32450.0,31498.9,54900.0,32400.0,93200.0,88600.0,39950.0,26400.0,51900.0,40500.0,28400.0,131000.0,118900.0,78779.0,82400.0,50600.0,90500.0,12100.0,148800.0,43950.0,27350.0,49300.0,28000.0,76877.0,81953.0,91300.0,129000.0,85200.0,35222.6,27450.0
125,32300.0,31380.2,56000.0,32300.0,93500.0,88600.0,39300.0,25900.0,51500.0,40550.0,28200.0,130000.0,118900.0,78855.0,82300.0,50500.0,94000.0,12100.0,151400.0,43800.0,27200.0,49300.0,27703.7,76800.0,81801.0,91300.0,129800.0,86500.0,35889.3,28000.0
126,31900.0,30984.5,54600.0,31850.0,93000.0,88600.0,37700.0,25200.0,50800.0,41250.0,27900.0,130600.0,125000.0,78626.0,80500.0,50300.0,92000.0,11850.0,161500.0,43600.0,26900.0,48950.0,28222.2,75948.0,81420.0,92000.0,128000.0,87200.0,36000.4,27900.0
127,31500.0,30628.3,54000.0,31200.0,93800.0,89000.0,38000.0,24800.0,50300.0,41250.0,27600.0,135500.0,124500.0,78626.0,80500.0,50100.0,89000.0,11500.0,166000.0,42500.0,26650.0,48500.0,27851.9,76103.0,81420.0,92000.0,125800.0,87000.0,35500.4,28300.0
128,31200.0,30707.5,54100.0,31150.0,94100.0,91500.0,38500.0,24750.0,51600.0,41200.0,27450.0,144900.0,124600.0,78702.0,81700.0,50900.0,91900.0,11800.0,166000.0,42900.0,26600.0,48400.0,28333.3,75174.0,81900.0,91400.0,126000.0,86100.0,35500.4,28550.0
129,31300.0,31182.3,54500.0,31650.0,94700.0,92600.0,38400.0,25100.0,51300.0,42700.0,27800.0,149800.0,123600.0,78702.0,81800.0,51000.0,93000.0,11800.0,161000.0,42500.0,26750.0,49100.0,28629.6,75948.0,80100.0,87800.0,126000.0,86400.0,36111.5,30000.0
130,31600.0,31657.2,53600.0,31800.0,95700.0,91900.0,38550.0,25450.0,51800.0,42000.0,27850.0,146000.0,123000.0,78779.0,80000.0,50700.0,92500.0,11750.0,161000.0,43000.0,26800.0,49750.0,30222.2,75251.0,81200.0,86800.0,124900.0,86500.0,37222.6,29200.0
131,32100.0,31578.0,53900.0,31850.0,94400.0,88800.0,37400.0,25700.0,51300.0,42200.0,28250.0,143000.0,123000.0,78626.0,82900.0,50000.0,91000.0,11750.0,158300.0,42800.0,27100.0,50700.0,29703.7,77109.0,79900.0,86700.0,124200.0,88700.0,37500.4,29300.0
132,31800.0,31380.2,55700.0,31500.0,93500.0,88200.0,36400.0,25550.0,50800.0,41750.0,28000.0,143500.0,123800.0,78626.0,81600.0,49600.0,90100.0,11650.0,158000.0,42100.0,26800.0,50400.0,29629.6,75871.0,77500.0,85600.0,123500.0,88800.0,37167.1,28400.0
133,31600.0,31340.6,59000.0,31350.0,93200.0,88400.0,37000.0,25450.0,50900.0,42000.0,28000.0,147000.0,125700.0,78702.0,81000.0,50100.0,93100.0,11800.0,158000.0,41800.0,26700.0,50500.0,29703.7,77032.0,78000.0,86100.0,123300.0,91500.0,37111.5,28450.0
134,31600.0,31221.9,57800.0,31600.0,93100.0,90600.0,37200.0,25400.0,51000.0,42000.0,27900.0,145000.0,132000.0,78626.0,80600.0,50200.0,92200.0,11750.0,158200.0,41900.0,26600.0,50200.0,30777.8,77032.0,79300.0,87100.0,123700.0,90800.0,37222.6,28900.0
135,32000.0,31419.7,58800.0,31700.0,92700.0,91000.0,37000.0,25500.0,50800.0,42000.0,28700.0,142400.0,130500.0,78626.0,80300.0,50000.0,92000.0,11600.0,160000.0,41800.0,26750.0,50600.0,30814.8,77032.0,79600.0,87000.0,125000.0,90700.0,37222.6,28500.0
136,31500.0,31182.3,56500.0,31000.0,92100.0,90000.0,35600.0,25500.0,50800.0,41350.0,28000.0,135000.0,126000.0,78168.0,80300.0,50100.0,91000.0,11550.0,159000.0,40000.0,26500.0,49500.0,29629.6,75871.0,78200.0,86100.0,129000.0,88800.0,37222.6,28250.0
137,31600.0,31736.3,58700.0,30950.0,93000.0,95100.0,35800.0,25450.0,52600.0,41600.0,28000.0,136000.0,126700.0,78321.0,81300.0,51100.0,93000.0,11750.0,157100.0,40600.0,26550.0,49800.0,30148.2,76800.0,78500.0,86500.0,129000.0,89300.0,37111.5,28500.0
138,31350.0,31578.0,58000.0,30400.0,93200.0,96800.0,36000.0,25400.0,53300.0,41600.0,27800.0,141000.0,127800.0,77863.0,81200.0,52000.0,93300.0,12200.0,156800.0,40100.0,25800.0,49400.0,30666.7,76258.0,78200.0,86700.0,128500.0,89600.0,36667.1,28300.0
139,31550.0,31221.9,58400.0,30400.0,93000.0,97000.0,35900.0,25400.0,52900.0,41600.0,27850.0,142600.0,127800.0,77863.0,81800.0,51600.0,98700.0,11950.0,156400.0,40650.0,25700.0,49600.0,30814.8,75251.0,78300.0,88000.0,127900.0,89600.0,36611.5,29100.0
140,31500.0,30707.5,57900.0,29750.0,92900.0,103500.0,36100.0,24850.0,53400.0,41300.0,27450.0,140000.0,126200.0,77863.0,84000.0,51900.0,99000.0,12200.0,154200.0,39200.0,24700.0,49000.0,31555.6,74245.0,77000.0,87700.0,128800.0,89800.0,35500.4,28200.0
141,31000.0,30786.6,59500.0,28700.0,94600.0,104000.0,37100.0,24100.0,55500.0,41100.0,27100.0,141200.0,126200.0,77863.0,85300.0,53800.0,98800.0,12650.0,155000.0,38600.0,24300.0,48350.0,31111.1,73238.0,78000.0,87800.0,131800.0,90200.0,35000.4,28250.0
142,31500.0,31103.2,59900.0,29500.0,94400.0,109000.0,37500.0,24500.0,55300.0,41550.0,27400.0,141200.0,126800.0,79695.0,84000.0,53900.0,97000.0,12750.0,160500.0,40400.0,25750.0,49100.0,31481.5,74013.0,79400.0,88600.0,130800.0,89600.0,34778.2,28450.0
143,31350.0,31182.3,61000.0,29300.0,94400.0,113500.0,37850.0,24250.0,56100.0,42000.0,27500.0,142200.0,128300.0,80153.0,84300.0,53900.0,98100.0,12850.0,158400.0,39950.0,25500.0,50300.0,31333.3,74013.0,80500.0,88600.0,129400.0,89300.0,34222.6,29400.0
144,31200.0,30984.5,61900.0,29350.0,94300.0,111000.0,38200.0,24100.0,55600.0,42350.0,27650.0,141700.0,128000.0,79466.0,85400.0,54000.0,97000.0,12650.0,158600.0,40700.0,25500.0,50000.0,31111.1,74942.0,80000.0,88800.0,128800.0,88800.0,35650.0,29300.0
145,31450.0,31024.0,61200.0,29450.0,98900.0,112400.0,37650.0,24350.0,55700.0,43550.0,27700.0,145500.0,128800.0,79771.0,87000.0,53900.0,99500.0,12450.0,162700.0,40850.0,25700.0,50700.0,31222.2,75096.0,79900.0,89300.0,128900.0,89600.0,35900.0,29150.0
146,32600.0,31657.2,62000.0,31000.0,99200.0,112500.0,37800.0,25650.0,57200.0,43650.0,28800.0,147000.0,129500.0,79389.0,88800.0,54900.0,102000.0,12400.0,163000.0,41900.0,26500.0,53000.0,31925.9,75484.0,81000.0,91900.0,132500.0,90000.0,36800.0,30450.0
147,32600.0,31855.0,61900.0,30800.0,99000.0,112000.0,37800.0,25550.0,57000.0,43550.0,28750.0,145500.0,132100.0,78626.0,88500.0,55000.0,100000.0,12700.0,163000.0,41400.0,26600.0,53000.0,31629.6,75096.0,80900.0,92900.0,132500.0,90400.0,36700.0,30800.0
148,32600.0,31578.0,60000.0,30700.0,99400.0,111000.0,37500.0,25700.0,56800.0,43550.0,28600.0,143100.0,133900.0,78321.0,90600.0,53800.0,101000.0,12500.0,161000.0,41000.0,26250.0,52400.0,31407.4,75096.0,80000.0,93100.0,133900.0,90100.0,36850.0,30400.0
149,32300.0,31301.0,59900.0,30600.0,98800.0,111300.0,38400.0,25950.0,56800.0,43800.0,28500.0,142100.0,133500.0,78092.0,93000.0,53900.0,101000.0,12500.0,160000.0,41000.0,26400.0,52500.0,31333.3,74864.0,78900.0,92500.0,134400.0,90000.0,36950.0,30700.0
150,32200.0,31261.5,59800.0,30650.0,98900.0,112000.0,38200.0,25650.0,57300.0,43850.0,28400.0,141000.0,132400.0,77863.0,91300.0,53600.0,100500.0,12300.0,162800.0,40750.0,26850.0,52600.0,32259.3,74709.0,78700.0,92600.0,131700.0,90000.0,37500.0,30500.0
151,32000.0,31103.2,59600.0,30200.0,99000.0,116500.0,37850.0,25700.0,57900.0,44300.0,28400.0,143000.0,130700.0,77634.0,94000.0,54400.0,99000.0,12350.0,160000.0,40850.0,26900.0,52900.0,32592.6,74322.0,78900.0,92600.0,131200.0,89800.0,38400.0,30800.0
152,32300.0,31696.7,61400.0,30300.0,98600.0,114500.0,37500.0,25450.0,57200.0,44550.0,28200.0,141000.0,129700.0,78321.0,93500.0,54800.0,98000.0,12300.0,158500.0,40900.0,26200.0,52700.0,32518.5,74632.0,79400.0,92400.0,135200.0,90300.0,38500.0,30300.0
153,32300.0,31459.3,60500.0,30000.0,97600.0,114500.0,37500.0,25050.0,56900.0,44300.0,28200.0,143100.0,129200.0,78092.0,96400.0,53900.0,99000.0,12300.0,155200.0,40300.0,26300.0,53200.0,32666.7,73548.0,78800.0,92300.0,135900.0,90000.0,38300.0,30950.0
154,31750.0,31261.5,60000.0,29750.0,96700.0,112200.0,37100.0,24600.0,57200.0,44900.0,27900.0,140200.0,127000.0,77863.0,96700.0,53500.0,98000.0,12050.0,152000.0,39700.0,26100.0,52900.0,32370.4,72774.0,77900.0,91000.0,131800.0,89100.0,37550.0,30600.0
155,31600.0,31103.2,60300.0,29650.0,96200.0,112100.0,38300.0,24550.0,56700.0,45550.0,27900.0,140100.0,127600.0,78855.0,99000.0,52900.0,99000.0,12100.0,156500.0,39200.0,26200.0,52300.0,32000.0,73006.0,78000.0,91800.0,131800.0,90500.0,37200.0,30650.0
156,31250.0,31024.0,64500.0,29900.0,94900.0,112000.0,39300.0,24500.0,55100.0,46600.0,27600.0,140400.0,128400.0,79237.0,98000.0,54100.0,99100.0,12250.0,156700.0,38300.0,25600.0,50900.0,31111.1,72851.0,78500.0,92100.0,131800.0,90100.0,37000.0,30400.0
157,31100.0,31024.0,64300.0,29900.0,96900.0,113800.0,39450.0,24700.0,56300.0,46050.0,27950.0,139600.0,128000.0,78855.0,96300.0,54600.0,98300.0,12350.0,155400.0,38800.0,25600.0,51000.0,31481.5,72774.0,78700.0,92200.0,132500.0,89600.0,37050.0,30600.0
158,31400.0,31578.0,64900.0,31100.0,98200.0,121700.0,40000.0,25200.0,57900.0,48000.0,28400.0,146800.0,132000.0,79313.0,97100.0,55300.0,101900.0,12400.0,159900.0,40400.0,26500.0,51500.0,32074.1,74400.0,81000.0,95000.0,134000.0,90400.0,37950.0,31200.0
159,31850.0,31538.5,65600.0,31300.0,98000.0,125000.0,40050.0,25550.0,58000.0,49500.0,28500.0,151700.0,132000.0,82290.0,95300.0,54800.0,101600.0,12750.0,164600.0,40800.0,26700.0,51800.0,32888.9,75793.0,81000.0,95000.0,133500.0,90600.0,38600.0,31000.0
160,33000.0,32844.3,64700.0,31500.0,96900.0,124500.0,39800.0,25250.0,57100.0,51000.0,28500.0,150900.0,131400.0,83435.0,96000.0,54100.0,104000.0,12650.0,160500.0,40500.0,26600.0,51600.0,33222.2,75871.0,85500.0,95800.0,132000.0,90700.0,38050.0,31200.0
161,32700.0,33081.7,64100.0,32200.0,95800.0,121300.0,39350.0,25300.0,55700.0,49000.0,28400.0,145500.0,130000.0,83664.0,93100.0,53900.0,101100.0,13100.0,162000.0,41400.0,26600.0,51600.0,32148.2,75096.0,84300.0,95800.0,130000.0,90000.0,37550.0,31150.0
162,33150.0,33200.5,64800.0,32400.0,96100.0,121600.0,42100.0,25600.0,55500.0,50400.0,28400.0,145500.0,128900.0,82519.0,95300.0,54300.0,105000.0,12850.0,165200.0,42350.0,26650.0,51600.0,32444.5,75793.0,85000.0,95800.0,132000.0,89200.0,37550.0,30850.0
163,33850.0,34071.0,63500.0,33000.0,96100.0,120000.0,39300.0,27200.0,55600.0,47200.0,29150.0,145500.0,128800.0,80305.0,93500.0,53000.0,104500.0,12600.0,172600.0,41700.0,27900.0,53700.0,32740.8,76413.0,82900.0,95300.0,129800.0,88200.0,38400.0,31700.0
164,33500.0,34822.9,63500.0,32600.0,96000.0,117100.0,39950.0,27050.0,56300.0,47450.0,28900.0,147900.0,129900.0,79389.0,93700.0,52700.0,104000.0,12650.0,171800.0,43000.0,27450.0,53300.0,32407.4,76180.0,82700.0,95000.0,129600.0,88400.0,38000.0,31550.0
165,33500.0,34506.3,64000.0,32700.0,97600.0,122400.0,40100.0,26700.0,56600.0,48200.0,28650.0,147800.0,132000.0,80153.0,94900.0,53900.0,108000.0,13000.0,172000.0,42900.0,27650.0,53000.0,32222.2,75484.0,82000.0,95000.0,130000.0,89200.0,37950.0,31200.0
166,33400.0,34743.8,63500.0,32800.0,97400.0,123000.0,40700.0,27000.0,56800.0,48050.0,28500.0,152000.0,131600.0,79847.0,93100.0,54700.0,108000.0,13100.0,173700.0,44500.0,27850.0,52600.0,32444.5,76025.0,82400.0,94900.0,131800.0,90800.0,37550.0,30850.0
167,33450.0,34031.5,64800.0,32950.0,96400.0,119200.0,40600.0,27700.0,56500.0,48400.0,28600.0,147800.0,130000.0,78626.0,92300.0,54500.0,106000.0,12850.0,174000.0,44300.0,28100.0,52300.0,32148.2,75174.0,83000.0,94900.0,131000.0,89800.0,37050.0,30400.0
168,33400.0,34031.5,64500.0,32500.0,97000.0,120400.0,41100.0,28000.0,55300.0,48300.0,28600.0,147700.0,131500.0,79389.0,89200.0,58300.0,103000.0,13100.0,174000.0,44700.0,28450.0,51700.0,32592.6,75561.0,82600.0,94900.0,129700.0,89700.0,36700.0,30900.0
169,33000.0,33873.2,63200.0,31950.0,96000.0,119000.0,41900.0,27700.0,54000.0,49800.0,28100.0,146900.0,135000.0,80534.0,91900.0,59800.0,104500.0,12900.0,172000.0,44150.0,27700.0,51500.0,31851.9,76103.0,81500.0,94800.0,128600.0,89600.0,36500.0,30300.0
170,33350.0,34189.8,62800.0,32700.0,98000.0,118100.0,41400.0,28000.0,54600.0,49500.0,28550.0,149600.0,136000.0,80916.0,91400.0,60000.0,109900.0,12950.0,172000.0,44600.0,28100.0,52500.0,32222.2,76025.0,82000.0,94500.0,128600.0,89300.0,36750.0,30100.0
171,33400.0,33873.2,62700.0,32500.0,97300.0,118900.0,40500.0,28850.0,53600.0,49300.0,28600.0,154000.0,139400.0,79084.0,91000.0,60100.0,110800.0,13850.0,170000.0,45800.0,27950.0,52000.0,32555.6,75638.0,84000.0,95000.0,127000.0,89000.0,36150.0,30200.0
172,33150.0,33873.2,64600.0,32400.0,98300.0,116700.0,39350.0,27900.0,52000.0,48250.0,28650.0,152000.0,137900.0,78702.0,90500.0,58800.0,108000.0,14050.0,170600.0,44750.0,28050.0,52000.0,32370.4,75251.0,83000.0,94800.0,127900.0,88600.0,36150.0,30050.0
173,33300.0,34506.3,64200.0,32250.0,98300.0,117400.0,40000.0,27800.0,51400.0,48300.0,28700.0,150500.0,137900.0,78779.0,90000.0,62100.0,106400.0,14150.0,170500.0,45850.0,28000.0,52200.0,32037.0,75871.0,83500.0,96300.0,127900.0,88800.0,36150.0,30450.0
174,32500.0,35218.6,64200.0,32150.0,96500.0,113800.0,39850.0,28250.0,49950.0,47600.0,28300.0,148000.0,139000.0,78397.0,89600.0,61000.0,106200.0,14650.0,168200.0,49050.0,27650.0,51500.0,31814.8,75096.0,82800.0,94500.0,126500.0,88000.0,35400.0,31100.0
175,33450.0,35139.5,61100.0,32800.0,95300.0,106000.0,37700.0,30200.0,48000.0,45900.0,28300.0,147400.0,139000.0,78015.0,90700.0,59400.0,102300.0,13950.0,167100.0,48500.0,27900.0,52300.0,32222.2,75174.0,80500.0,94800.0,127800.0,86100.0,36200.0,30500.0
176,34150.0,36049.6,60200.0,34500.0,95000.0,102100.0,35600.0,32300.0,48650.0,43000.0,29200.0,149900.0,138600.0,77939.0,90900.0,55900.0,104000.0,13050.0,168000.0,48600.0,28800.0,53100.0,34444.5,76490.0,81000.0,94800.0,128000.0,86200.0,36700.0,29900.0
177,33950.0,35376.9,62400.0,34100.0,96600.0,104600.0,37500.0,31800.0,49550.0,45500.0,28900.0,156500.0,143000.0,81069.0,90700.0,57000.0,105700.0,13800.0,168000.0,52000.0,28500.0,52600.0,36074.1,76722.0,82500.0,94800.0,132000.0,86300.0,36250.0,30150.0
178,35350.0,36445.3,62800.0,35400.0,97900.0,103000.0,37200.0,33500.0,48650.0,46900.0,30900.0,157000.0,144000.0,81221.0,90400.0,57000.0,105700.0,13600.0,168000.0,53200.0,30450.0,55500.0,36370.4,81135.0,83700.0,94100.0,132200.0,87500.0,37300.0,31100.0
