,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
10,"25,960.0","33,319.2","58,400.0","30,255.0","65,586.1","89,200.0","27,300","20,600.0","34,033.3","27,273.0","27,500.0","85,900","86,491","44,730","55,058.2","55,900.0","84,900.0","12,700.0","173,000","20,769.0","18,950.0","39,400.0","19,777.8","73,471","72,822","99,911","130,500","97,400.0","24,111.4","32,200.0"
11,"26,400.0","33,675.3","59,200.0","30,991.0","66,878.9","89,500.0","27,850","20,800.0","34,107.0","27,636.0","28,250.0","86,100","86,558","45,011","55,505.8","55,600.0","85,000.0","13,100.0","173,300","21,105.1","19,200.0","39,550.0","20,296.3","73,780","73,202","100,267","131,600","99,000.0","24,722.5","33,050.0"
12,"26,640.0","33,912.8","60,000.0","31,301.0","66,448.0","89,600.0","28,200","20,960.0","34,217.5","27,636.0","28,300.0","88,500","86,092","45,405","55,326.8","55,500.0","84,500.0","13,200.0","175,000","21,374.0","20,500.0","40,050.0","20,592.6","73,393","73,278","104,000","131,600","99,200.0","24,972.5","32,600.0"
13,"26,640.0","33,991.9","59,600.0","31,107.0","66,965.1","89,700.0","27,800","21,120.0","34,475.3","27,682.0","28,150.0","92,500","86,292","45,292","55,505.8","55,100.0","84,500.0","13,200.0","180,000","21,340.3","21,450.0","40,400.0","20,629.6","73,393","74,039","104,800","129,700","98,400.0","24,805.8","32,700.0"
14,"27,080.0","34,783.3","60,900.0","31,805.0","68,688.8","90,600.0","28,450","21,440.0","35,727.6","28,182.0","29,200.0","92,300","89,352","46,024","56,580.1","56,300.0","85,500.0","13,650.0","179,000","22,819.1","21,600.0","41,000.0","20,740.7","75,019","75,333","109,333","132,500","101,000.0","25,500.3","33,850.0"
15,"27,720.0","35,614.3","61,800.0","31,998.0","68,775.0","90,300.0","28,300","21,800.0","36,132.8","28,455.0","29,600.0","92,700","89,685","46,136","57,833.5","56,500.0","88,700.0","13,600.0","180,000","23,054.3","22,600.0","41,250.0","20,963.0","75,716","76,626","109,333","132,300","102,700.0","25,666.9","33,850.0"
16,"27,800.0","36,049.6","60,700.0","32,541.0","68,602.6","89,400.0","28,300","22,120.0","36,316.9","27,909.0","30,400.0","93,000","89,219","48,105","60,877.3","55,900.0","88,800.0","13,650.0","179,500","23,524.8","23,150.0","41,500.0","21,037.0","78,967","77,387","110,489","132,300","102,600.0","25,805.8","34,500.0"
17,"27,800.0","36,207.9","61,600.0","33,315.0","68,430.2","89,700.0","27,900","22,080.0","36,390.6","28,136.0","31,400.0","91,900","88,687","48,837","60,698.3","55,800.0","89,000.0","13,450.0","178,000","23,524.8","22,750.0","42,200.0","20,851.9","78,890","77,387","112,889","133,000","101,500.0","25,805.8","35,000.0"
18,"27,520.0","36,049.6","63,400.0","33,315.0","68,602.6","89,100.0","28,000","22,200.0","36,427.4","28,045.0","31,800.0","93,800","89,485","49,568","61,504.0","55,800.0","88,500.0","13,950.0","177,000","23,760.0","22,300.0","42,200.0","21,333.3","78,890","76,474","113,511","133,000","100,100.0","25,833.6","35,400.0"
19,"27,520.0","35,456.0","62,400.0","33,005.0","68,602.6","89,000.0","28,400","22,440.0","36,353.8","28,545.0","31,200.0","93,000","89,152","49,962","61,504.0","55,900.0","88,500.0","13,800.0","174,000","23,659.2","22,200.0","41,950.0","21,407.4","77,419","75,865","111,467","133,000","99,900.0","25,944.7","35,300.0"
20,"27,520.0","35,060.3","62,400.0","32,928.0","70,757.2","88,800.0","28,500","22,400.0","36,501.1","28,955.0","31,350.0","92,100","88,687","50,637","61,414.5","55,900.0","90,300.0","13,800.0","174,000","23,692.8","22,700.0","41,600.0","21,333.3","75,484","75,257","111,022","131,800","99,800.0","26,222.5","35,000.0"
21,"28,120.0","35,416.5","62,400.0","33,470.0","70,757.2","87,900.0","28,400","22,320.0","37,716.6","29,182.0","31,650.0","91,900","89,751","53,619","61,145.9","55,900.0","91,800.0","14,250.0","175,000","24,533.0","23,450.0","42,150.0","21,592.6","76,567","77,463","117,333","131,800","100,000.0","27,222.5","35,300.0"
22,"27,680.0","34,545.9","60,800.0","32,579.0","69,550.6","86,000.0","27,550","22,120.0","36,906.3","28,591.0","31,100.0","94,200","89,751","54,351","60,698.3","54,900.0","90,700.0","13,850.0","173,400","23,928.1","22,700.0","41,600.0","21,925.9","75,484","77,996","125,067","131,900","100,000.0","27,611.4","35,300.0"
23,"27,680.0","34,822.9","60,700.0","33,122.0","69,809.2","86,500.0","27,350","22,320.0","39,042.6","28,818.0","31,250.0","100,700","90,084","56,320","60,519.2","55,200.0","91,500.0","13,800.0","172,700","24,163.3","22,900.0","41,800.0","21,963.0","76,413","76,474","124,445","132,000","99,300.0","27,833.6","35,000.0"
24,"27,080.0","34,071.0","59,500.0","32,696.0","68,947.3","86,000.0","26,650","21,880.0","40,147.5","28,273.0","30,600.0","100,000","88,953","57,670","60,519.2","54,400.0","92,000.0","13,400.0","171,700","23,424.0","22,350.0","40,900.0","21,333.3","75,484","77,007","125,245","131,700","99,100.0","27,778.1","34,000.0"
25,"26,480.0","33,240.0","57,900.0","32,541.0","68,688.8","86,000.0","25,500","21,320.0","40,221.2","28,545.0","30,200.0","100,100","89,152","60,765","63,563.1","52,800.0","90,900.0","13,200.0","169,100","22,852.7","22,100.0","40,450.0","20,518.5","74,555","76,854","127,111","129,000","96,900.0","27,194.7","33,950.0"
26,"26,960.0","34,031.5","59,500.0","32,928.0","70,240.1","87,200.0","26,000","21,840.0","42,578.5","30,091.0","30,500.0","107,100","91,415","61,327","67,949.9","52,500.0","94,000.0","13,100.0","170,000","23,390.4","22,900.0","41,600.0","20,963.0","76,258","79,518","128,000","129,200","96,100.0","27,528.1","33,950.0"
27,"26,880.0","34,189.8","60,000.0","32,541.0","71,446.7","88,000.0","25,200","21,760.0","42,136.5","31,045.0","30,500.0","105,500","94,808","61,046","71,083.2","52,900.0","94,400.0","13,000.0","170,000","22,919.9","22,500.0","41,150.0","20,592.6","79,742","82,638","127,200","131,000","99,300.0","27,500.3","34,600.0"
28,"26,000.0","32,448.6","58,000.0","30,332.0","68,947.3","85,800.0","23,450","21,040.0","40,515.9","30,000.0","29,200.0","98,200","94,808","60,371","68,397.5","51,000.0","93,900.0","12,350.0","167,600","21,340.3","21,000.0","39,700.0","20,000.0","79,742","78,452","123,378","130,400","98,000.0","27,222.5","32,200.0"
29,"26,720.0","33,240.0","59,000.0","31,998.0","71,532.8","86,000.0","24,250","21,520.0","41,547.2","32,091.0","30,300.0","100,000","98,134","60,202","70,277.5","51,000.0","96,000.0","12,600.0","170,000","22,180.5","22,450.0","40,500.0","20,740.7","80,516","79,898","122,933","129,500","99,500.0","28,333.6","32,800.0"
30,"26,640.0","32,052.9","57,400.0","30,759.0","69,809.2","81,500.0","23,700","21,200.0","40,589.5","31,364.0","29,600.0","95,000","94,808","64,365","74,200.0","49,950.0","95,000.0","12,100.0","170,000","21,306.7","22,550.0","39,450.0","20,111.1","76,335","75,789","116,889","127,500","96,000.0","29,444.8","31,150.0"
31,"27,200.0","31,934.2","56,900.0","30,720.0","69,550.6","81,500.0","23,400","21,440.0","41,473.5","31,409.0","29,600.0","98,000","94,408","68,360","72,200.0","48,600.0","96,000.0","12,100.0","169,800","21,374.0","23,100.0","39,500.0","20,074.1","76,645","76,094","117,422","127,200","95,700.0","29,555.9","30,600.0"
32,"27,040.0","32,132.0","57,400.0","30,797.0","69,636.8","81,900.0","25,000","21,480.0","41,252.5","31,682.0","30,250.0","99,000","93,144","72,017","71,500.0","50,000.0","95,700.0","12,200.0","169,800","21,575.6","24,200.0","39,950.0","20,185.2","76,645","76,778","116,889","126,000","93,700.0","30,555.9","31,500.0"
33,"27,720.0","32,448.6","57,300.0","31,611.0","69,723.0","83,500.0","25,750","21,800.0","42,799.5","31,955.0","30,350.0","98,000","93,743","73,930","70,200.0","50,300.0","98,000.0","12,300.0","167,100","21,911.7","23,900.0","41,000.0","20,296.3","77,419","75,561","116,445","124,900","93,500.0","32,500.4","32,000.0"
34,"27,560.0","32,686.0","55,600.0","33,315.0","71,446.7","83,300.0","25,250","21,760.0","44,051.8","33,591.0","31,250.0","95,900","92,745","73,987","73,000.0","49,650.0","95,200.0","12,050.0","161,200","22,113.3","24,100.0","43,400.0","20,740.7","76,722","75,485","118,756","124,000","91,600.0","33,055.9","31,300.0"
35,"28,240.0","33,160.9","56,300.0","33,587.0","71,446.7","85,500.0","25,250","23,240.0","43,683.5","33,227.0","31,700.0","96,000","93,743","74,830","72,300.0","50,900.0","97,000.0","12,700.0","160,400","22,583.8","24,700.0","45,950.0","21,222.2","78,348","75,789","118,845","124,500","92,000.0","33,667.0","31,600.0"
36,"27,840.0","32,646.5","56,000.0","33,238.0","71,274.3","84,900.0","25,300","23,040.0","43,757.1","33,136.0","31,600.0","95,600","94,475","76,350","71,800.0","50,800.0","96,000.0","12,300.0","156,000","22,079.7","24,400.0","47,100.0","20,851.9","76,877","75,104","117,778","122,000","89,600.0","34,333.7","31,200.0"
37,"28,160.0","32,171.6","54,200.0","33,935.0","71,532.8","84,000.0","24,800","24,000.0","44,788.4","33,000.0","31,600.0","95,000","93,277","76,406","70,900.0","50,700.0","95,500.0","12,100.0","153,000","21,978.9","24,000.0","47,050.0","21,555.6","75,096","73,887","117,333","119,500","87,000.0","34,167.0","31,000.0"
38,"28,960.0","32,765.2","56,100.0","34,710.0","73,946.0","86,000.0","24,650","24,640.0","46,409.1","33,136.0","33,200.0","101,600","91,880","72,299","69,900.0","53,300.0","93,600.0","12,200.0","150,500","23,323.2","24,300.0","48,100.0","23,037.0","75,948","75,409","117,778","119,200","93,000.0","34,611.5","31,750.0"
39,"28,640.0","33,319.2","56,000.0","34,245.0","73,428.9","85,300.0","25,250","24,000.0","45,672.4","33,455.0","32,700.0","101,500","91,481","72,299","69,500.0","53,000.0","94,000.0","12,300.0","152,200","22,987.1","24,650.0","47,000.0","22,963.0","75,793","74,572","116,445","119,000","91,200.0","35,000.4","31,000.0"
40,"28,920.0","33,754.5","56,800.0","34,865.0","73,601.3","86,400.0","27,000","24,160.0","46,188.1","33,727.0","33,200.0","104,000","92,812","73,143","72,600.0","53,300.0","95,800.0","12,450.0","151,700","23,390.4","26,350.0","49,250.0","23,666.7","75,329","74,343","115,378","119,000","91,800.0","35,555.9","31,200.0"
41,"28,960.0","33,714.9","55,600.0","36,027.0","72,394.7","85,600.0","26,500","24,240.0","45,304.1","33,364.0","32,950.0","103,000","93,144","75,393","71,100.0","54,000.0","94,300.0","12,200.0","154,200","23,558.4","26,300.0","48,000.0","23,333.3","74,942","73,811","112,445","117,000","90,500.0","36,167.1","30,900.0"
42,"29,160.0","33,517.0","55,800.0","36,414.0","73,084.2","84,100.0","26,300","24,960.0","45,230.4","33,864.0","33,000.0","108,100","94,808","75,449","72,000.0","54,800.0","94,200.0","12,250.0","154,900","23,726.4","26,400.0","48,650.0","23,666.7","75,019","73,963","111,378","117,900","89,500.0","37,000.4","30,650.0"
43,"29,240.0","33,081.7","54,600.0","36,221.0","73,859.8","82,500.0","25,350","24,920.0","45,598.8","33,182.0","32,900.0","104,200","94,142","77,419","70,200.0","54,000.0","94,000.0","12,150.0","154,500","23,827.3","25,950.0","47,850.0","24,148.2","74,322","76,702","110,222","114,000","87,200.0","36,556.0","30,700.0"
44,"29,000.0","32,369.5","54,000.0","36,066.0","74,980.2","82,000.0","24,800","24,480.0","46,703.7","32,727.0","33,300.0","105,100","94,275","79,725","70,100.0","54,000.0","93,500.0","12,000.0","154,000","23,692.8","27,300.0","48,350.0","23,777.8","73,238","75,257","107,556","113,000","87,000.0","37,333.7","30,000.0"
45,"29,280.0","32,369.5","53,200.0","37,189.0","78,255.2","81,600.0","25,350","25,160.0","48,692.7","32,545.0","34,500.0","108,000","94,275","79,894","70,200.0","54,200.0","93,500.0","11,700.0","153,500","24,196.9","28,500.0","50,100.0","24,370.4","72,851","76,398","106,756","110,000","87,500.0","37,500.4","29,350.0"
46,"29,920.0","33,121.3","52,800.0","37,887.0","82,305.9","80,800.0","24,700","25,600.0","49,061.0","33,182.0","34,500.0","113,600","99,797","79,332","73,000.0","54,400.0","99,300.0","11,450.0","152,100","25,877.3","29,400.0","50,200.0","24,444.5","76,645","77,615","109,245","111,000","88,000.0","37,111.5","29,500.0"
47,"30,000.0","35,416.5","53,300.0","37,383.0","80,840.7","81,000.0","25,350","25,520.0","48,324.4","34,000.0","34,650.0","111,900","96,737","77,250","76,000.0","57,400.0","101,800.0","11,700.0","150,200","26,213.3","28,850.0","50,800.0","24,444.5","74,942","79,061","108,889","112,700","89,200.0","37,667.1","30,350.0"
48,"30,000.0","36,405.8","54,300.0","39,669.0","80,582.2","82,000.0","27,100","25,400.0","48,177.0","34,045.0","34,750.0","112,000","97,136","75,956","76,400.0","56,300.0","101,900.0","11,800.0","153,900","26,751.1","28,900.0","50,900.0","24,703.7","75,406","80,659","108,533","113,500","91,200.0","37,056.0","30,850.0"
49,"30,400.0","36,959.8","55,200.0","39,591.0","80,840.7","82,900.0","27,000","26,000.0","49,650.4","33,682.0","35,800.0","113,600","97,136","76,237","75,800.0","56,200.0","101,900.0","11,900.0","157,900","27,490.4","29,350.0","51,600.0","26,000.0","77,264","79,594","108,711","113,300","90,500.0","37,111.5","31,200.0"
50,"30,760.0","36,920.2","55,500.0","39,901.0","82,133.5","81,900.0","27,450","26,240.0","49,945.0","33,727.0","37,500.0","113,600","96,404","75,112","74,800.0","55,300.0","101,800.0","11,650.0","163,800","27,524.0","29,500.0","52,800.0","26,629.6","77,729","80,431","108,178","113,000","91,000.0","37,556.0","31,250.0"
51,"30,560.0","35,930.9","56,100.0","38,894.0","80,840.7","80,100.0","27,850","25,600.0","49,208.4","35,455.0","36,500.0","110,000","94,741","76,518","77,500.0","53,900.0","101,600.0","11,650.0","163,000","26,616.6","29,800.0","51,400.0","26,000.0","76,413","79,442","106,933","113,000","90,500.0","37,389.3","30,750.0"
52,"31,120.0","37,315.9","55,500.0","39,669.0","81,702.6","82,000.0","28,750","26,280.0","49,429.4","35,455.0","37,700.0","112,500","94,941","75,899","77,800.0","54,800.0","101,000.0","11,700.0","161,500","28,095.3","31,850.0","53,000.0","26,740.8","77,109","79,594","106,489","112,000","91,100.0","38,111.5","30,550.0"
53,"33,120.0","38,542.6","54,100.0","41,141.0","84,374.3","82,600.0","28,600","27,040.0","52,700.0","35,864.0","38,000.0","110,100","92,146","75,731","77,000.0","54,600.0","100,900.0","11,750.0","155,500","29,842.9","33,800.0","53,700.0","27,740.8","76,335","78,072","104,445","110,000","90,500.0","38,444.9","29,400.0"
54,"33,680.0","37,988.6","53,600.0","40,753.0","87,100.0","83,700.0","28,350","27,440.0","55,500.0","35,955.0","38,200.0","107,000","90,816","76,406","75,800.0","54,700.0","100,500.0","12,100.0","154,000","29,372.4","32,400.0","53,100.0","28,000.0","80,284","79,137","106,667","106,200","89,900.0","38,500.4","30,700.0"
55,"35,680.0","37,513.8","53,600.0","40,288.0","85,500.0","87,400.0","27,850","27,200.0","54,000.0","35,909.0","38,500.0","105,700","92,346","78,431","77,100.0","55,200.0","100,500.0","11,900.0","152,000","30,918.3","32,200.0","52,800.0","27,555.6","82,064","79,442","104,445","106,600","89,400.0","39,000.4","30,100.0"
56,"36,720.0","38,621.8","54,900.0","41,528.0","85,200.0","88,300.0","28,500","28,640.0","54,300.0","36,182.0","41,150.0","105,000","92,479","79,332","78,300.0","55,400.0","101,200.0","12,700.0","153,900","32,867.5","32,750.0","54,800.0","28,333.3","82,606","80,203","105,333","106,900","90,200.0","39,222.6","30,500.0"
57,"36,240.0","38,780.0","57,100.0","41,838.0","84,700.0","91,400.0","29,900","28,360.0","54,500.0","35,591.0","41,550.0","107,300","91,481","78,656","81,800.0","57,200.0","100,600.0","13,100.0","153,700","32,766.7","32,150.0","54,600.0","28,888.9","81,213","79,518","107,556","107,400","89,500.0","39,833.8","32,200.0"
58,"34,400.0","37,038.9","58,500.0","40,288.0","82,700.0","90,700.0","31,400","27,720.0","52,700.0","35,273.0","39,750.0","104,500","90,550","77,981","83,300.0","56,600.0","99,600.0","12,900.0","155,100","31,691.3","30,700.0","52,400.0","27,555.6","79,742","80,659","109,333","111,800","89,400.0","40,000.4","33,350.0"
59,"32,160.0","35,456.0","57,000.0","37,964.0","80,800.0","88,100.0","29,250","25,840.0","50,000.0","35,045.0","37,300.0","104,000","90,483","76,518","82,300.0","54,700.0","96,000.0","12,100.0","156,800","29,574.0","28,600.0","49,500.0","25,925.9","77,419","80,127","106,489","117,200","89,700.0","39,722.7","31,650.0"
60,"33,960.0","35,970.5","56,400.0","39,126.0","81,700.0","87,400.0","29,300","26,720.0","50,300.0","35,364.0","38,550.0","104,500","90,749","81,145","82,200.0","53,800.0","95,800.0","12,100.0","156,900","31,388.8","29,600.0","50,800.0","26,592.6","78,967","80,735","105,600","115,300","89,100.0","39,889.3","31,700.0"
61,"34,100.0","34,743.8","55,500.0","38,351.0","81,900.0","86,100.0","28,500","26,160.0","51,600.0","35,364.0","37,900.0","103,100","90,017","79,084","83,200.0","52,500.0","95,800.0","11,900.0","160,000","31,590.4","28,900.0","50,100.0","26,111.1","78,813","79,213","103,556","113,800","92,200.0","39,889.3","30,800.0"
62,"34,650.0","35,772.6","57,300.0","40,986.0","83,500.0","87,000.0","29,150","27,560.0","53,100.0","36,800.0","39,400.0","106,000","91,148","80,076","87,400.0","54,000.0","96,900.0","12,050.0","164,100","33,674.1","30,500.0","52,600.0","27,111.1","79,587","80,659","104,889","115,500","92,000.0","39,833.8","31,500.0"
63,"34,100.0","35,535.2","60,000.0","40,676.0","83,800.0","89,500.0","29,750","27,280.0","53,600.0","36,900.0","39,300.0","106,900","91,880","79,313","91,400.0","55,000.0","97,000.0","12,200.0","165,500","35,623.3","30,800.0","52,700.0","26,888.9","78,967","83,627","106,667","115,700","92,500.0","39,389.3","31,950.0"
64,"35,350.0","35,535.2","61,200.0","40,366.0","83,200.0","88,700.0","31,800","27,800.0","53,200.0","36,900.0","39,300.0","106,500","91,747","79,389","92,500.0","54,800.0","96,000.0","12,050.0","168,500","35,623.3","30,100.0","52,300.0","26,666.7","79,587","85,681","108,178","117,000","92,900.0","36,944.8","32,850.0"
65,"34,700.0","35,851.8","60,300.0","39,126.0","83,100.0","91,900.0","32,050","27,040.0","51,800.0","36,900.0","38,700.0","104,200","91,148","79,008","92,000.0","56,000.0","95,100.0","12,050.0","169,000","33,842.1","29,200.0","50,700.0","26,370.4","80,516","83,703","105,867","116,500","91,800.0","37,111.5","32,800.0"
66,"34,900.0","36,326.6","62,000.0","39,126.0","82,600.0","93,900.0","33,950","26,880.0","51,400.0","36,900.0","39,900.0","103,000","92,479","78,015","91,700.0","56,700.0","95,500.0","12,400.0","166,000","34,595.7","29,400.0","50,200.0","26,222.2","80,671","82,942","104,000","116,500","91,000.0","36,667.1","32,850.0"
67,"35,000.0","36,524.5","61,000.0","39,669.0","83,800.0","92,700.0","34,500","27,400.0","52,100.0","37,350.0","40,550.0","106,500","93,810","78,626","92,100.0","56,500.0","98,000.0","12,300.0","171,200","34,595.7","29,650.0","51,000.0","26,296.3","84,000","85,605","104,356","116,000","92,100.0","36,944.8","32,500.0"
68,"34,750.0","35,614.3","59,700.0","38,971.0","85,600.0","93,000.0","34,500","26,920.0","51,200.0","37,350.0","40,650.0","108,700","97,003","83,206","90,500.0","58,600.0","98,100.0","12,500.0","170,000","33,568.1","29,850.0","50,400.0","26,111.1","82,529","85,225","104,356","114,000","90,600.0","36,944.8","31,800.0"
69,"35,650.0","35,614.3","59,900.0","40,211.0","85,400.0","94,900.0","34,350","27,480.0","51,700.0","37,300.0","42,000.0","108,500","97,136","86,641","88,400.0","58,600.0","98,500.0","12,550.0","167,100","33,910.6","30,200.0","50,900.0","26,259.3","83,303","84,844","104,445","115,000","90,600.0","36,667.1","31,500.0"
70,"35,800.0","35,930.9","58,800.0","40,831.0","84,900.0","93,900.0","33,500","27,400.0","51,400.0","36,850.0","41,900.0","106,800","95,806","85,496","86,100.0","56,500.0","98,800.0","12,300.0","170,200","34,184.6","29,750.0","51,100.0","26,481.5","84,929","84,692","103,911","115,100","90,000.0","38,333.7","31,500.0"
71,"36,200.0","35,772.6","58,000.0","41,373.0","84,700.0","95,800.0","34,800","27,400.0","50,600.0","36,200.0","42,000.0","106,500","95,806","87,786","89,000.0","56,000.0","98,100.0","12,150.0","171,900","34,390.2","29,000.0","50,900.0","26,407.4","85,703","85,301","104,445","115,500","88,700.0","38,111.5","32,000.0"
72,"36,350.0","36,049.6","58,300.0","41,683.0","85,200.0","98,000.0","34,950","28,240.0","50,700.0","37,100.0","42,100.0","106,400","95,606","90,916","95,000.0","56,500.0","97,400.0","12,150.0","171,900","36,787.9","29,500.0","51,600.0","26,592.6","87,174","85,301","104,445","115,900","89,700.0","37,889.3","31,600.0"
73,"36,700.0","37,118.0","60,000.0","42,148.0","85,700.0","95,000.0","36,300","28,800.0","52,400.0","37,150.0","43,100.0","108,900","96,804","91,603","94,600.0","57,100.0","98,100.0","12,150.0","171,100","36,924.9","30,200.0","53,600.0","27,888.9","87,174","87,888","103,733","115,500","89,200.0","37,778.2","31,800.0"
74,"36,450.0","37,118.0","59,100.0","41,760.0","88,600.0","93,000.0","35,700","28,720.0","51,800.0","37,500.0","43,450.0","108,500","97,802","92,366","95,900.0","56,200.0","98,600.0","12,050.0","169,600","37,404.4","31,000.0","53,500.0","27,629.6","88,258","90,247","104,889","120,000","91,000.0","37,167.1","31,700.0"
75,"35,700.0","37,395.0","58,400.0","40,831.0","88,000.0","93,000.0","35,000","28,400.0","51,500.0","37,550.0","43,350.0","111,400","101,128","92,366","93,400.0","54,800.0","100,100.0","12,050.0","169,100","37,678.5","30,600.0","52,700.0","27,222.2","90,116","89,790","105,778","121,500","90,400.0","37,611.5","31,750.0"
76,"35,950.0","37,434.6","59,000.0","40,598.0","88,900.0","94,200.0","36,400","29,160.0","52,800.0","37,700.0","43,450.0","113,500","100,529","91,603","95,900.0","55,500.0","100,200.0","12,100.0","167,700","39,391.1","31,000.0","53,300.0","27,555.6","90,116","89,182","105,422","120,700","90,900.0","39,111.5","31,800.0"
77,"36,100.0","37,236.8","59,100.0","40,831.0","91,900.0","96,600.0","36,200","29,760.0","52,300.0","37,600.0","43,450.0","113,900","104,322","90,840","95,900.0","55,400.0","99,500.0","12,000.0","169,200","39,665.1","31,500.0","54,300.0","27,963.0","88,954","89,790","104,445","120,600","90,100.0","40,056.0","31,700.0"
78,"37,950.0","36,920.2","58,300.0","40,366.0","92,700.0","92,000.0","36,300","29,920.0","51,200.0","36,800.0","43,100.0","111,600","110,775","87,786","95,000.0","54,500.0","99,300.0","11,700.0","166,500","38,706.0","32,600.0","58,000.0","29,111.1","87,948","90,171","102,222","118,300","89,200.0","40,389.3","29,500.0"
79,"36,000.0","34,822.9","55,900.0","37,577.0","87,000.0","85,800.0","33,800","28,000.0","48,000.0","36,100.0","40,100.0","109,000","103,124","89,313","94,400.0","51,700.0","99,600.0","11,450.0","164,000","36,034.3","30,350.0","54,000.0","27,074.1","86,709","83,931","99,556","119,300","87,000.0","39,444.9","29,500.0"
80,"36,550.0","36,010.0","54,500.0","39,050.0","90,500.0","91,500.0","34,650","29,200.0","49,900.0","36,700.0","42,100.0","116,000","110,309","90,076","96,200.0","53,200.0","106,500.0","11,400.0","162,500","37,335.9","31,050.0","56,600.0","27,777.8","87,793","89,029","101,333","121,800","89,800.0","39,278.2","30,900.0"
81,"36,200.0","36,247.5","54,900.0","38,600.0","89,800.0","93,000.0","33,950","28,760.0","49,000.0","36,750.0","42,100.0","119,800","114,767","84,580","94,700.0","52,300.0","105,600.0","11,350.0","162,500","37,267.4","30,200.0","56,600.0","27,963.0","85,935","87,508","98,667","120,300","88,400.0","38,500.4","29,900.0"
82,"35,200.0","35,535.2","53,100.0","37,600.0","89,700.0","91,700.0","31,600","28,000.0","47,300.0","36,600.0","41,850.0","116,900","117,428","79,008","94,400.0","50,800.0","105,500.0","10,800.0","160,000","36,034.3","29,100.0","56,600.0","27,407.4","85,006","85,605","96,533","118,900","87,000.0","38,222.6","28,000.0"
83,"32,750.0","33,240.0","50,300.0","35,000.0","86,100.0","88,000.0","29,400","27,040.0","44,950.0","36,200.0","29,800.0","119,900","117,495","80,229","90,900.0","49,650.0","102,100.0","10,150.0","158,800","33,910.6","28,400.0","53,500.0","25,963.0","82,916","82,181","92,445","120,000","86,300.0","35,555.9","27,000.0"
84,"32,900.0","33,556.6","50,700.0","34,600.0","87,000.0","91,500.0","30,000","27,160.0","45,500.0","36,300.0","29,800.0","115,000","116,430","79,924","87,000.0","51,000.0","99,200.0","10,550.0","157,000","35,486.3","28,700.0","53,900.0","25,777.8","80,051","83,322","91,556","119,900","84,300.0","35,555.9","27,850.0"
85,"31,750.0","33,714.9","50,000.0","33,700.0","85,200.0","91,300.0","29,300","26,120.0","45,000.0","36,800.0","28,850.0","116,200","110,775","79,389","87,500.0","50,900.0","96,000.0","10,450.0","160,000","34,938.2","27,400.0","51,000.0","24,444.5","78,813","83,322","91,556","117,000","85,000.0","34,167.0","28,250.0"
86,"32,750.0","33,794.0","50,500.0","35,000.0","85,400.0","90,500.0","30,500","26,560.0","46,500.0","36,350.0","29,300.0","115,000","111,174","79,389","87,200.0","50,900.0","95,100.0","10,700.0","159,900","36,787.9","28,800.0","52,100.0","24,963.0","79,355","83,931","90,667","114,800","85,200.0","35,555.9","28,000.0"
87,"33,600.0","33,635.8","51,000.0","34,650.0","86,800.0","90,000.0","31,350","26,760.0","46,750.0","36,950.0","29,100.0","120,500","111,840","79,847","90,200.0","51,100.0","96,000.0","10,600.0","158,000","36,171.3","28,450.0","51,600.0","25,111.1","79,355","82,942","94,045","115,400","85,900.0","35,833.7","27,700.0"
88,"32,150.0","31,380.2","48,000.0","32,250.0","84,700.0","86,700.0","29,200","25,520.0","44,300.0","37,300.0","27,150.0","119,400","104,122","78,626","87,800.0","49,000.0","91,600.0","10,100.0","154,500","33,773.6","27,500.0","48,000.0","23,370.4","75,096","79,366","91,467","114,000","85,000.0","33,333.7","26,800.0"
89,"33,900.0","32,448.6","49,900.0","33,250.0","86,800.0","89,000.0","30,800","26,720.0","47,300.0","36,900.0","27,900.0","123,000","109,511","79,008","89,900.0","49,350.0","92,000.0","10,300.0","155,000","36,102.8","28,100.0","49,500.0","24,444.5","77,574","81,116","91,556","114,500","85,900.0","33,667.0","26,700.0"
90,"33,800.0","32,211.2","49,500.0","32,850.0","86,600.0","87,400.0","30,200","25,760.0","46,750.0","36,650.0","28,000.0","122,000","108,713","78,702","88,400.0","50,000.0","91,200.0","10,250.0","156,800","35,280.7","27,850.0","50,300.0","24,518.5","76,645","82,181","92,445","114,000","85,300.0","33,500.4","27,400.0"
91,"34,100.0","32,448.6","50,800.0","33,500.0","89,400.0","89,400.0","31,500","25,920.0","47,200.0","39,200.0","28,350.0","122,900","109,910","80,076","90,100.0","50,900.0","93,100.0","10,350.0","156,300","35,760.3","28,000.0","51,100.0","25,074.1","77,651","84,464","94,400","114,000","86,800.0","33,778.1","28,200.0"
92,"33,000.0","31,815.5","50,400.0","32,500.0","90,500.0","88,000.0","31,000","25,880.0","45,800.0","38,400.0","27,750.0","119,000","107,582","78,626","88,600.0","50,200.0","91,000.0","10,500.0","153,600","34,664.2","28,700.0","49,500.0","24,444.5","75,096","81,877","92,445","113,400","87,600.0","32,500.4","27,000.0"
